Date,Adj Close,Close,High,Low,Open,Volume
2013-06-04,13.826939582824707,16.046785354614258,16.229642868041992,15.978214263916016,16.18642807006836,292728800
2013-06-05,13.697694778442383,15.896785736083984,16.097143173217773,15.846785545349121,15.916070938110352,290589600
2013-06-06,13.493047714233398,15.659285545349121,15.964285850524902,15.501786231994629,15.909643173217773,416934000
2013-06-07,13.596137046813965,15.778928756713867,15.829999923706055,15.456070899963379,15.589285850524902,404535600
2013-06-10,13.506279945373535,15.674642562866211,16.038570404052734,15.600000381469727,15.883213996887207,450153200
2013-06-11,13.466582298278809,15.628570556640625,15.812856674194336,15.475713729858398,15.562143325805664,286112400
2013-06-12,13.300093650817871,15.435357093811035,15.758929252624512,15.410714149475098,15.696429252624512,265227200
2013-06-13,13.41611099243164,15.569999694824219,15.612142562866211,15.3125,15.446429252624512,285832400
2013-06-14,13.234236717224121,15.358928680419922,15.581786155700684,15.303570747375488,15.550000190734863,271866000
2013-06-17,13.2942476272583,15.428570747375488,15.560713768005371,15.369999885559082,15.408571243286133,259414400
2013-06-18,13.2871675491333,15.420356750488281,15.532142639160156,15.364643096923828,15.412857055664062,195025600
2013-06-19,13.01728343963623,15.10714340209961,15.416428565979004,15.10714340209961,15.407142639160156,310940000
2013-06-20,12.827718734741211,14.8871431350708,15.213570594787598,14.827500343322754,14.975000381469727,357310800
2013-06-21,12.724935531616211,14.76785659790039,15.0,14.574999809265137,14.946070671081543,481118400
2013-06-24,12.387651443481445,14.376428604125977,14.595000267028809,14.216071128845215,14.550000190734863,480746000
2013-06-25,12.390422821044922,14.379643440246582,14.563928604125977,14.243928909301758,14.489286422729492,314162800
2013-06-26,12.25009536743164,14.21678638458252,14.456786155700684,14.130714416503906,14.425000190734863,367724000
2013-06-27,12.118075370788574,14.063570976257324,14.335356712341309,14.055000305175781,14.258929252624512,337246000
2013-06-28,12.202705383300781,14.161786079406738,14.295356750488281,13.888214111328125,13.977143287658691,578516400
2013-07-01,12.593221664428711,14.614999771118164,14.723929405212402,14.329285621643066,14.381786346435547,391053600
2013-07-02,12.878493309020996,14.946070671081543,15.05821418762207,14.623929023742676,14.64142894744873,469865200
2013-07-03,12.949581146240234,15.028571128845215,15.106429100036621,14.908928871154785,15.03071403503418,240928800
2013-07-05,12.845565795898438,14.907856941223145,15.117500305175781,14.833929061889648,15.01392936706543,274024800
2013-07-08,12.772632598876953,14.823213577270508,15.035714149475098,14.666070938110352,15.003929138183594,298138400
2013-07-09,12.997281074523926,15.083929061889648,15.125,14.656429290771484,14.771429061889648,352584400
2013-07-10,12.947427749633789,15.026070594787598,15.171428680419922,14.9375,14.985713958740234,281405600
2013-07-11,13.149303436279297,15.260356903076172,15.29464340209961,15.041786193847656,15.10535717010498,326292400
2013-07-12,13.125298500061035,15.232500076293945,15.349642753601074,15.121786117553711,15.273214340209961,279563200
2013-07-15,13.15391731262207,15.265713691711426,15.409285545349121,15.171428680419922,15.178929328918457,241917200
2013-07-16,13.23885440826416,15.364286422729492,15.382499694824219,15.14892864227295,15.232856750488281,216538000
2013-07-17,13.242243766784668,15.368213653564453,15.436429023742676,15.293571472167969,15.346428871154785,198990400
2013-07-18,13.286860466003418,15.420000076293945,15.531070709228516,15.378929138183594,15.477856636047363,218878800
2013-07-19,13.077292442321777,15.176786422729492,15.499285697937012,15.155357360839844,15.467857360839844,268721600
2013-07-22,13.119144439697266,15.225357055664062,15.348214149475098,15.195357322692871,15.337857246398926,207796400
2013-07-23,12.893880844116211,14.963929176330566,15.248571395874023,14.95392894744873,15.214285850524902,369395600
2013-07-24,13.556129455566406,15.732500076293945,15.878213882446289,15.545000076293945,15.676071166992188,591936800
2013-07-25,13.494279861450195,15.660714149475098,15.764286041259766,15.564642906188965,15.739286422729492,229493600
2013-07-26,13.570905685424805,15.749643325805664,15.751428604125977,15.5121431350708,15.546428680419922,200152400
2013-07-29,13.780166625976562,15.992500305175781,16.07107162475586,15.721428871154785,15.742856979370117,248057600
2013-07-30,13.950342178344727,16.190000534057617,16.326786041259766,16.043928146362305,16.06999969482422,309422400
2013-07-31,13.926029205322266,16.161785125732422,16.33357048034668,16.051071166992188,16.249643325805664,322957600
2013-08-01,14.053742408752441,16.309999465942383,16.314285278320312,16.187856674194336,16.27678680419922,206250800
2013-08-02,14.234076499938965,16.519285202026367,16.530357360839844,16.30928611755371,16.357500076293945,274783600
2013-08-05,14.446722984313965,16.766071319580078,16.809642791748047,16.50535774230957,16.596071243286133,318855600
2013-08-06,14.317474365234375,16.616071701049805,16.853214263916016,16.506071090698242,16.71500015258789,334857600
2013-08-07,14.309164047241211,16.606428146362305,16.678571701049805,16.491785049438477,16.564285278320312,298858000
2013-08-08,14.280664443969727,16.464643478393555,16.575000762939453,16.355356216430664,16.566429138183594,255777200
2013-08-09,14.077459335327148,16.230356216430664,16.44499969482422,16.201786041259766,16.3799991607666,266865200
2013-08-12,14.47736930847168,16.691429138183594,16.737499237060547,16.30821418762207,16.316429138183594,364434000
2013-08-13,15.165375709533691,17.484643936157227,17.66642951965332,16.7160701751709,16.819286346435547,881941200
2013-08-14,15.441991806030273,17.803571701049805,18.008928298950195,17.621429443359375,17.781429290771484,756372400
2013-08-15,15.423711776733398,17.782499313354492,17.94285774230957,17.46714210510254,17.729286193847656,490294000
2013-08-16,15.560632705688477,17.940357208251953,17.962142944335938,17.816429138183594,17.862499237060547,362306000
2013-08-19,15.728219032287598,18.13357162475586,18.347856521606445,18.0,18.012142181396484,510518400
2013-08-20,15.521601676940918,17.895357131958008,18.234643936157227,17.886428833007812,18.203929901123047,358688400
2013-08-21,15.561568260192871,17.941429138183594,18.112499237060547,17.899999618530273,17.9853572845459,335879600
2013-08-22,15.580148696899414,17.96285629272461,18.056785583496094,17.792856216430664,18.03499984741211,244207600
2013-08-23,15.520060539245605,17.893571853637695,17.97678565979004,17.83392906188965,17.973928451538086,222731600
2013-08-26,15.580453872680664,17.963214874267578,18.2214298248291,17.875,17.883928298950195,330965600
2013-08-27,15.135004043579102,17.449642181396484,17.946786880493164,17.367856979370117,17.78571319580078,424188800
2013-08-28,15.206564903259277,17.532142639160156,17.707143783569336,17.35714340209961,17.35714340209961,307608000
2013-08-29,15.231350898742676,17.560714721679688,17.73214340209961,17.54035758972168,17.558929443359375,239657600
2013-08-30,15.092569351196289,17.400714874267578,17.605356216430664,17.375,17.571428298950195,272297200
2013-09-03,15.1347017288208,17.44928550720215,17.878570556640625,17.405357360839844,17.610713958740234,331928800
2013-09-04,15.4478759765625,17.81035614013672,17.937143325805664,17.724285125732422,17.841428756713867,345032800
2013-09-05,15.341930389404297,17.688213348388672,17.88142967224121,17.6299991607666,17.866071701049805,236367600
2013-09-06,15.433314323425293,17.79357147216797,17.834999084472656,17.498214721679688,17.801429748535156,359525600
2013-09-09,15.679584503173828,18.077499389648438,18.139999389648438,17.981428146362305,18.03571319580078,340687200
2013-09-10,15.322419166564941,17.665714263916016,18.123214721679688,17.48214340209961,18.078571319580078,743195600
2013-09-11,14.488210678100586,16.703929901123047,16.917499542236328,16.600357055664062,16.67892837524414,898696400
2013-09-12,14.642477035522461,16.881786346435547,16.97857093811035,16.643213272094727,16.73214340209961,404051200
2013-09-13,14.401166915893555,16.60357093811035,16.851070404052734,16.5964298248291,16.762142181396484,298835600
2013-09-16,13.943325996398926,16.075714111328125,16.48607063293457,15.972143173217773,16.46428680419922,543706800
2013-09-17,14.104406356811523,16.261428833007812,16.418214797973633,15.98214340209961,15.998571395874023,399380800
2013-09-18,14.394349098205566,16.595714569091797,16.655357360839844,16.4521427154541,16.542142868041992,456862000
2013-09-19,14.630393981933594,16.867856979370117,16.993928909301758,16.758928298950195,16.810714721679688,404541200
2013-09-20,14.478918075561523,16.693214416503906,17.0910701751709,16.64285659790039,17.071428298950195,699302800
2013-09-23,15.198511123657227,17.522857666015625,17.74678611755371,17.235713958740234,17.717857360839844,762106800
2013-09-24,15.15080738067627,17.467857360839844,17.695356369018555,17.422143936157227,17.674285888671875,364344400
2013-09-25,14.916316032409668,17.197500228881836,17.48714256286621,17.19392967224121,17.4714298248291,316957200
2013-09-26,15.061594009399414,17.364999771118164,17.448570251464844,17.282142639160156,17.35714340209961,237221600
2013-09-27,14.95410442352295,17.241071701049805,17.309642791748047,17.16857147216797,17.277856826782227,228040400
2013-09-30,14.76824951171875,17.02678680419922,17.2021427154541,16.943214416503906,17.04464340209961,260156400
2013-10-01,15.11548900604248,17.427143096923828,17.46928596496582,17.084999084472656,17.087499618530273,353883600
2013-10-02,15.165053367614746,17.484285354614258,17.564285278320312,17.27678680419922,17.343929290771484,289184000
2013-10-03,14.974547386169434,17.2646427154541,17.58392906188965,17.169286727905273,17.518213272094727,322753200
2013-10-04,14.962777137756348,17.25107192993164,17.30714225769043,17.092857360839844,17.28071403503418,258868400
2013-10-07,15.108986854553223,17.41964340209961,17.594642639160156,17.33392906188965,17.37714385986328,312292400
2013-10-08,14.898039817810059,17.176429748535156,17.522857666015625,17.16214370727539,17.49785614013672,290917200
2013-10-09,15.073051452636719,17.37821388244629,17.421070098876953,17.08142852783203,17.308570861816406,301725200
2013-10-10,15.167533874511719,17.48714256286621,17.584999084472656,17.394285202026367,17.547143936157227,278602800
2013-10-11,15.265737533569336,17.600357055664062,17.637142181396484,17.3271427154541,17.392499923706055,267738800
2013-10-14,15.365790367126465,17.715713500976562,17.770713806152344,17.47678565979004,17.493928909301758,261898000
2013-10-15,15.447569847106934,17.809999465942383,17.928571701049805,17.6971435546875,17.768213272094727,320073600
2013-10-16,15.522836685180664,17.896785736083984,17.947500228881836,17.82964324951172,17.885356903076172,251101200
2013-10-17,15.627846717834473,18.01785659790039,18.027856826782227,17.845714569091797,17.856428146362305,253593200
2013-10-18,15.76384162902832,18.17464256286621,18.187856674194336,18.061071395874023,18.07107162475586,290542000
2013-10-21,16.150129318237305,18.6200008392334,18.725000381469727,18.268571853637695,18.27750015258789,398106800
2013-10-22,16.103967666625977,18.56678581237793,18.873214721679688,18.14392852783203,18.800357818603516,534063600
2013-10-23,16.261642456054688,18.748571395874023,18.773929595947266,18.53571319580078,18.53571319580078,313723200
2013-10-24,16.476930618286133,18.99678611755371,19.016786575317383,18.6589298248291,18.75,384764800
2013-10-25,16.292619705200195,18.784286499023438,19.043928146362305,18.753929138183594,18.9757137298584,337792000
2013-10-28,16.41404151916504,18.924285888671875,18.96428680419922,18.686071395874023,18.894285202026367,550440800
2013-10-29,16.00514793395996,18.452856063842773,19.258928298950195,18.376428604125977,19.15250015258789,635807200
2013-10-30,16.259777069091797,18.746429443359375,18.84000015258789,18.46500015258789,18.5575008392334,354163600
2013-10-31,16.191631317138672,18.667856216430664,18.83892822265625,18.616785049438477,18.75,275696400
2013-11-01,16.10892105102539,18.572500228881836,18.742856979370117,18.4228572845459,18.71500015258789,274890000
2013-11-04,16.31709098815918,18.8125,18.815000534057617,18.528928756713867,18.610713958740234,244627600
2013-11-05,16.276817321777344,18.766071319580078,18.88892936706543,18.678571701049805,18.735000610351562,265213200
2013-11-06,16.2307071685791,18.604286193847656,18.7450008392334,18.507143020629883,18.719642639160156,223375600
2013-11-07,15.968046188354492,18.303213119506836,18.68535614013672,18.299285888671875,18.556428909301758,262620400
2013-11-08,16.21949005126953,18.591428756713867,18.611785888671875,18.306785583496094,18.377857208251953,279316800
2013-11-11,16.172435760498047,18.537500381469727,18.631071090698242,18.37178611755371,18.57107162475586,227452400
2013-11-12,16.20235824584961,18.571786880493164,18.711429595947266,18.46428680419922,18.48821449279785,204276800
2013-11-13,16.221662521362305,18.593929290771484,18.65178680419922,18.46285629272461,18.5,197220800
2013-11-14,16.45629119873047,18.862857818603516,18.902856826782227,18.638214111328125,18.671785354614258,282419200
2013-11-15,16.35752296447754,18.749643325805664,18.89607048034668,18.731786727905273,18.806428909301758,317920400
2013-11-18,16.159353256225586,18.522499084472656,18.828214645385742,18.507143020629883,18.749643325805664,244944000
2013-11-19,16.188020706176758,18.555356979370117,18.692142486572266,18.49892807006836,18.536785125732422,208938800
2013-11-20,16.046245574951172,18.39285659790039,18.586429595947266,18.368928909301758,18.543928146362305,193916800
2013-11-21,16.237564086914062,18.61214256286621,18.614643096923828,18.34535789489746,18.485713958740234,262026800
2013-11-22,16.1958065032959,18.564285278320312,18.648571014404297,18.51892852783203,18.554285049438477,223725600
2013-11-25,16.318571090698242,18.704999923706055,18.781070709228516,18.60714340209961,18.60785675048828,229311600
2013-11-26,16.61955451965332,19.049999237060547,19.147857666015625,18.71428680419922,18.718570709228516,401382800
2013-11-27,17.010894775390625,19.498571395874023,19.5,19.049999237060547,19.153928756713867,363448400
2013-11-29,17.325902938842773,19.859643936157227,19.940357208251953,19.56464385986328,19.624286651611328,318127600
2013-12-02,17.175100326538086,19.686786651611328,20.15464210510254,19.672143936157227,19.928571701049805,472544800
2013-12-03,17.6452693939209,20.2257137298584,20.22785758972168,19.917142868041992,19.939285278320312,450968000
2013-12-04,17.604145050048828,20.178571701049805,20.328214645385742,20.029285430908203,20.196428298950195,377809600
2013-12-05,17.694499969482422,20.282142639160156,20.540714263916016,20.22892951965332,20.451786041259766,447580000
2013-12-06,17.448970794677734,20.000713348388672,20.241071701049805,19.984643936157227,20.206785202026367,344352400
2013-12-09,17.64870262145996,20.229642868041992,20.34214210510254,20.032142639160156,20.032142639160156,320493600
2013-12-10,17.621280670166016,20.198213577270508,20.281429290771484,20.042856216430664,20.127857208251953,278269600
2013-12-11,17.490724563598633,20.04857063293457,20.391786575317383,19.988929748535156,20.25,359718800
2013-12-12,17.465171813964844,20.019285202026367,20.19071388244629,20.00107192993164,20.07642936706543,262290000
2013-12-13,17.274808883666992,19.801071166992188,20.10285758972168,19.773929595947266,20.10178565979004,332822000
2013-12-16,17.370454788208008,19.91071319580078,20.09428596496582,19.821786880493164,19.8221435546875,282592800
2013-12-17,17.292247772216797,19.82107162475586,19.979999542236328,19.76357078552246,19.850357055664062,229902400
2013-12-18,17.160768508911133,19.67035675048828,19.694643020629883,19.242856979370117,19.632143020629883,565863200
2013-12-19,16.964157104492188,19.44499969482422,19.64285659790039,19.418928146362305,19.625,320308800
2013-12-20,17.10624122619629,19.60785675048828,19.70035743713379,19.457857131958008,19.479642868041992,436413600
2013-12-23,17.762733459472656,20.3603572845459,20.382856369018555,20.09857177734375,20.28571319580078,501306400
2013-12-24,17.687334060668945,20.273929595947266,20.424285888671875,20.215356826782227,20.353214263916016,167554800
2013-12-26,17.569866180419922,20.139286041259766,20.33928680419922,20.12071418762207,20.28928565979004,204008000
2013-12-27,17.45115852355957,20.00321388244629,20.157499313354492,19.98214340209961,20.136428833007812,225884400
2013-12-30,17.277606964111328,19.804285049438477,20.00321388244629,19.7257137298584,19.909286499023438,253629600
2013-12-31,17.480131149291992,20.036428451538086,20.045713424682617,19.78571319580078,19.791786193847656,223084400
2014-01-02,17.234291076660156,19.754642486572266,19.89392852783203,19.71500015258789,19.845714569091797,234684800
2014-01-03,16.855731964111328,19.320714950561523,19.774999618530273,19.301071166992188,19.7450008392334,392467600
2014-01-06,16.947641372680664,19.426071166992188,19.5285701751709,19.05714225769043,19.194643020629883,412610800
2014-01-07,16.82644271850586,19.28714370727539,19.498571395874023,19.211429595947266,19.440000534057617,317209200
2014-01-08,16.933002471923828,19.409286499023438,19.484285354614258,19.238929748535156,19.243213653564453,258529600
2014-01-09,16.71677017211914,19.161428451538086,19.53071403503418,19.11964225769043,19.5285701751709,279148800
2014-01-10,16.605224609375,19.033571243286133,19.314285278320312,18.96821403503418,19.27964210510254,304976000
2014-01-13,16.69215202331543,19.133214950561523,19.375,18.924285888671875,18.925357818603516,378492800
2014-01-14,17.024301528930664,19.51392936706543,19.526071548461914,19.2021427154541,19.222143173217773,332561600
2014-01-15,17.366090774536133,19.90571403503418,20.007143020629883,19.7021427154541,19.768571853637695,391638800
2014-01-16,17.26919937133789,19.79464340209961,19.887500762939453,19.702856063842773,19.81785774230957,229278000
2014-01-17,16.8460750579834,19.309642791748047,19.716785430908203,19.282142639160156,19.695714950561523,426739600
2014-01-21,17.107797622680664,19.609643936157227,19.645357131958008,19.30071449279785,19.32107162475586,328526800
2014-01-22,17.183822631835938,19.696786880493164,19.903213500976562,19.56464385986328,19.675357818603516,379985200
2014-01-23,17.32932472229004,19.863571166992188,19.875,19.457500457763672,19.640714645385742,403239200
2014-01-24,17.01432228088379,19.502500534057617,19.843570709228516,19.45535659790039,19.78571319580078,429354800
2014-01-27,17.15235137939453,19.66071319580078,19.814285278320312,19.491071701049805,19.645357131958008,554878800
2014-01-28,15.781414031982422,18.08928680419922,18.39285659790039,17.93107032775879,18.170000076293945,1065523200
2014-01-29,15.602254867553711,17.883928298950195,18.120357513427734,17.807857513427734,17.998214721679688,502810000
2014-01-30,15.572026252746582,17.849285125732422,18.08928680419922,17.739286422729492,17.947856903076172,678501600
2014-01-31,15.597580909729004,17.878570556640625,17.911785125732422,17.626785278320312,17.684999465942383,464797200
2014-02-03,15.626558303833008,17.911785125732422,18.133214950561523,17.832143783569336,17.95035743713379,401464000
2014-02-04,15.852757453918457,18.171070098876953,18.19499969482422,17.955713272094727,18.066070556640625,376681200
2014-02-05,15.971161842346191,18.306785583496094,18.402856826782227,18.08035659790039,18.091428756713867,328344800
2014-02-06,16.064254760742188,18.30392837524414,18.33928680419922,18.136070251464844,18.216428756713867,257765200
2014-02-07,16.288991928100586,18.559999465942383,18.676071166992188,18.47785758972168,18.62071418762207,370280400
2014-02-10,16.580806732177734,18.892499923706055,18.999643325805664,18.5,18.523571014404297,345559200
2014-02-11,16.79928207397461,19.141429901123047,19.20535659790039,18.91071319580078,18.95035743713379,282256800
2014-02-12,16.798025131225586,19.139999389648438,19.270000457763672,19.044286727905273,19.176786422729492,308100800
2014-02-13,17.064769744873047,19.44392967224121,19.45892906188965,19.078571319580078,19.094999313354492,307398000
2014-02-14,17.05097198486328,19.428213119506836,19.499286651611328,19.328929901123047,19.37392807006836,272924400
2014-02-18,17.113662719726562,19.499643325805664,19.68535614013672,19.48607063293457,19.5,260251600
2014-02-19,16.843477249145508,19.19178581237793,19.53178596496582,19.08392906188965,19.45535659790039,313768000
2014-02-20,16.64851188659668,18.969642639160156,19.178571701049805,18.89285659790039,19.035356521606445,305858000
2014-02-21,16.46358299255371,18.758928298950195,19.091785430908203,18.735713958740234,19.028213500976562,278784800
2014-02-24,16.53566551208496,18.8410701751709,18.92571449279785,18.65785789489746,18.683929443359375,288909600
2014-02-25,16.363590240478516,18.645000457763672,18.9132137298584,18.60714340209961,18.906429290771484,231952000
2014-02-26,16.21595573425293,18.47678565979004,18.75,18.41428565979004,18.70035743713379,276217200
2014-02-27,16.53943634033203,18.84535789489746,18.885000228881836,18.430356979370117,18.46928596496582,301882000
2014-02-28,16.49461555480957,18.794286727905273,19.02678680419922,18.64714241027832,18.895713806152344,371968800
2014-03-03,16.542259216308594,18.84857177734375,18.951786041259766,18.671785354614258,18.693571090698242,238781200
2014-03-04,16.65133285522461,18.972856521606445,19.022857666015625,18.848928451538086,18.96428680419922,259140000
2014-03-05,16.68643569946289,19.01285743713379,19.09821319580078,18.897499084472656,18.961429595947266,200062800
2014-03-06,16.63597297668457,18.95535659790039,19.087142944335938,18.860713958740234,19.028213500976562,185488800
2014-03-07,16.62626075744629,18.944286346435547,18.999286651611328,18.787500381469727,18.967500686645508,220729600
2014-03-10,16.641305923461914,18.961429595947266,19.047500610351562,18.869285583496094,18.8700008392334,178584000
2014-03-11,16.803356170654297,19.14607048034668,19.240713119506836,19.02107048034668,19.123214721679688,279224400
2014-03-12,16.819650650024414,19.164642333984375,19.191070556640625,19.0,19.089643478393555,199326400
2014-03-13,16.632841110229492,18.951786041259766,19.273571014404297,18.898571014404297,19.194286346435547,257742800
2014-03-14,16.446027755737305,18.738929748535156,18.960357666015625,18.678571701049805,18.885356903076172,237199200
2014-03-17,16.510282516479492,18.812143325805664,18.927499771118164,18.780357360839844,18.8464298248291,199544800
2014-03-18,16.656347274780273,18.97857093811035,18.99892807006836,18.757143020629883,18.782142639160156,209647200
2014-03-19,16.651952743530273,18.97357177734375,19.15142822265625,18.89285659790039,19.009286880493164,224756000
2014-03-20,16.571714401245117,18.882143020629883,19.023929595947266,18.83392906188965,18.92464256286621,208398400
2014-03-21,16.702425003051758,19.031070709228516,19.0625,18.797500610351562,18.997499465942383,374046400
2014-03-24,16.9005184173584,19.256786346435547,19.303571701049805,19.109285354614258,19.229286193847656,355700800
2014-03-25,17.08231544494629,19.46392822265625,19.491071701049805,19.27107048034668,19.33928680419922,282293200
2014-03-26,16.91901397705078,19.277856826782227,19.60714340209961,19.2450008392334,19.518571853637695,299768000
2014-03-27,16.846290588378906,19.19499969482422,19.33928680419922,19.11142921447754,19.286428451538086,222031600
2014-03-28,16.827489852905273,19.17357063293457,19.24785614013672,19.08035659790039,19.2257137298584,200564000
2014-03-31,16.823726654052734,19.169286727905273,19.31464385986328,19.140356063842773,19.258214950561523,168669200
2014-04-01,16.977622985839844,19.344642639160156,19.352500915527344,19.17035675048828,19.205713272094727,200760000
2014-04-02,17.005834579467773,19.376785278320312,19.40999984741211,19.295000076293945,19.37071418762207,180420800
2014-04-03,16.887983322143555,19.24250030517578,19.375,19.20142936706543,19.335357666015625,162344000
2014-04-04,16.669511795043945,18.99357032775879,19.28571319580078,18.94928550720215,19.278928756713867,275251200
2014-04-07,16.407791137695312,18.695356369018555,18.96071434020996,18.63892936706543,18.85785675048828,289850400
2014-04-08,16.40685272216797,18.694286346435547,18.790000915527344,18.524999618530273,18.756786346435547,243888400
2014-04-09,16.622493743896484,18.940000534057617,18.94607162475586,18.643571853637695,18.665714263916016,206169600
2014-04-10,16.40810203552246,18.695714950561523,19.00857162475586,18.684642791748047,18.952856063842773,239652000
2014-04-11,16.286802291870117,18.5575008392334,18.672500610351562,18.46928596496582,18.53571319580078,271717600
2014-04-14,16.351682662963867,18.63142967224121,18.648571014404297,18.471786499023438,18.639286041259766,205674000
2014-04-15,16.235076904296875,18.498571395874023,18.6299991607666,18.26178550720215,18.581071853637695,266490000
2014-04-16,16.267993927001953,18.53607177734375,18.6103572845459,18.36214256286621,18.501785278320312,214765600
2014-04-17,16.45386505126953,18.74785614013672,18.84857177734375,18.542856216430664,18.571428298950195,284334400
2014-04-21,16.649137496948242,18.97035789489746,19.0049991607666,18.71285629272461,18.762142181396484,182548800
2014-04-22,16.66575050354004,18.989286422729492,18.993928909301758,18.803571701049805,18.868213653564453,202563200
2014-04-23,16.447898864746094,18.741071701049805,18.968929290771484,18.730356216430664,18.895000457763672,394940000
2014-04-24,17.796344757080078,20.27750015258789,20.35714340209961,20.026071548461914,20.293214797973633,759911600
2014-04-25,17.927043914794922,20.426429748535156,20.428213119506836,20.141429901123047,20.161785125732422,390275200
2014-04-28,18.621320724487305,21.217500686645508,21.27678680419922,20.448213577270508,20.457143783569336,669485600
2014-04-29,18.5661563873291,21.15464210510254,21.28499984741211,21.05392837524414,21.204999923706055,337377600
2014-04-30,18.495943069458008,21.074642181396484,21.408214569091797,21.064285278320312,21.165714263916016,456640800
2014-05-01,18.539512634277344,21.124286651611328,21.242856979370117,20.941429138183594,21.14285659790039,244048000
2014-05-02,18.573989868164062,21.163570404052734,21.2214298248291,21.061071395874023,21.155000686645508,191514400
2014-05-05,18.83665657043457,21.46285629272461,21.46428680419922,21.071428298950195,21.07642936706543,287067200
2014-05-06,18.63134765625,21.22892951965332,21.586071014404297,21.22892951965332,21.492856979370117,374564400
2014-05-07,18.5661563873291,21.15464210510254,21.331785202026367,20.9903564453125,21.258928298950195,282864400
2014-05-08,18.533058166503906,20.999643325805664,21.22892951965332,20.94285774230957,21.008928298950195,230297200
2014-05-09,18.455839157104492,20.91214370727539,20.9375,20.726070404052734,20.876428604125977,291597600
2014-05-12,18.68561363220215,21.172500610351562,21.2021427154541,20.97857093811035,20.981786727905273,213208800
2014-05-13,18.714927673339844,21.205713272094727,21.233570098876953,21.0964298248291,21.14285659790039,159737200
2014-05-14,18.718387603759766,21.20964241027832,21.33571434020996,21.13357162475586,21.158214569091797,166404000
2014-05-15,18.55922508239746,21.029285430908203,21.30714225769043,21.001428604125977,21.239286422729492,230846000
2014-05-16,18.833131790161133,21.339643478393555,21.340356826782227,20.907142639160156,21.022499084472656,276256400
2014-05-19,19.0562801361084,21.592500686645508,21.690357208251953,21.333213806152344,21.35178565979004,317755200
2014-05-20,19.060060501098633,21.596786499023438,21.657142639160156,21.45464324951172,21.589643478393555,234836000
2014-05-21,19.110492706298828,21.653928756713867,21.667856216430664,21.50214385986328,21.565357208251953,196859600
2014-05-22,19.140745162963867,21.688213348388672,21.780357360839844,21.575000762939453,21.66428565979004,200760000
2014-05-23,19.356977462768555,21.93321418762207,21.95464324951172,21.659643173217773,21.6875,232209600
2014-05-27,19.719449996948242,22.343929290771484,22.352142333984375,21.986785888671875,21.99571418762207,348866000
2014-05-28,19.66838264465332,22.28607177734375,22.493928909301758,22.277856826782227,22.35785675048828,315481600
2014-05-29,20.02676773071289,22.692142486572266,22.745357513427734,22.42035675048828,22.423213958740234,376474000
2014-05-30,19.951740264892578,22.60714340209961,23.006071090698242,22.46071434020996,22.78499984741211,564020800
2014-06-02,19.81462860107422,22.451786041259766,22.672500610351562,22.23214340209961,22.641429901123047,369350800
2014-06-03,20.094850540161133,22.769285202026367,22.812143325805664,22.4375,22.44499969482422,292709200
2014-06-04,20.32430076599121,23.029285430908203,23.13892936706543,22.71821403503418,22.765714645385742,335482000
2014-06-05,20.40404510498047,23.11964225769043,23.19178581237793,22.95035743713379,23.078571319580078,303805600
2014-06-06,20.347938537597656,23.05607032775879,23.259286880493164,23.016786575317383,23.21071434020996,349938400
2014-06-09,20.673540115356445,23.424999237060547,23.469999313354492,22.9375,23.174999237060547,301660000
2014-06-10,20.79488182067871,23.5625,23.762500762939453,23.392499923706055,23.6825008392334,251108000
2014-06-11,20.70884132385254,23.46500015258789,23.690000534057617,23.36750030517578,23.532499313354492,182724000
2014-06-12,20.362442016601562,23.072500228881836,23.530000686645508,22.975000381469727,23.510000228881836,218996000
2014-06-13,20.139596939086914,22.81999969482422,23.110000610351562,22.719999313354492,23.049999237060547,218100000
2014-06-16,20.342586517333984,23.049999237060547,23.1875,22.862499237060547,22.877500534057617,142244000
2014-06-17,20.316112518310547,23.020000457763672,23.174999237060547,22.950000762939453,23.077499389648438,118904000
2014-06-18,20.338176727294922,23.045000076293945,23.072500228881836,22.837499618530273,23.0674991607666,134056000
2014-06-19,20.267566680908203,22.96500015258789,23.075000762939453,22.834999084472656,23.072500228881836,142112000
2014-06-20,20.057966232299805,22.727500915527344,23.137500762939453,22.725000381469727,22.962499618530273,403592000
2014-06-23,20.04030990600586,22.707500457763672,22.905000686645508,22.649999618530273,22.829999923706055,174776000
2014-06-24,19.918956756591797,22.56999969482422,22.934999465942383,22.547500610351562,22.6875,156144000
2014-06-25,19.936620712280273,22.59000015258789,22.674999237060547,22.412500381469727,22.552499771118164,147476000
2014-06-26,20.05575942993164,22.725000381469727,22.762500762939453,22.450000762939453,22.592500686645508,130516000
2014-06-27,20.294044494628906,22.9950008392334,23.0,22.6924991607666,22.704999923706055,256116000
2014-06-30,20.503644943237305,23.232500076293945,23.4325008392334,23.022499084472656,23.024999618530273,197929200
2014-07-01,20.63381576538086,23.3799991607666,23.517499923706055,23.282499313354492,23.3799991607666,152892000
2014-07-02,20.624996185302734,23.3700008392334,23.514999389648438,23.272499084472656,23.467500686645508,113860000
2014-07-03,20.746341705322266,23.50749969482422,23.524999618530273,23.299999237060547,23.417499542236328,91567200
2014-07-07,21.174375534057617,23.99250030517578,23.997499465942383,23.524999618530273,23.53499984741211,225872000
2014-07-08,21.03758430480957,23.837499618530273,24.200000762939453,23.479999542236328,24.0674991607666,260888000
